rpt_rec_num,prvdr_num_chr,provider_name,city,state_abbrev,raw_provider_model_class,clean_provider_group,clean_provider_model_class,revenue_source_method,net_patient_revenue_model,outpatient_exposure_used,outpatient_repricing_pressure,uncompensated_care_offset,stabilization_support,net_provider_impact,net_provider_impact_pct_of_npr,stabilization_tier,stabilization_basis,transition_support_cap_rate,annual_transition_support_cap_model,large_negative_impact_flag,severe_negative_impact_flag,permanent_rural_access_eligible_flag,pediatric_transition_eligible_flag,high_stabilization_tier_flag,case_B_temporary_support,case_C_temporary_support,case_D_permanent_rural_access_support,case_E_temporary_support,case_F_temporary_support,case_F_permanent_rural_access_support,case_F_total_added_support,case_A_net_impact,case_A_net_impact_pct_npr,case_B_net_impact,case_B_net_impact_pct_npr,case_C_net_impact,case_C_net_impact_pct_npr,case_D_net_impact,case_D_net_impact_pct_npr,case_E_net_impact,case_E_net_impact_pct_npr,case_F_net_impact,case_F_net_impact_pct_npr,phasein_year1_net_impact,phasein_year1_net_impact_pct_npr,phasein_year2_net_impact,phasein_year2_net_impact_pct_npr,phasein_year3_net_impact,phasein_year3_net_impact_pct_npr,phasein_year4_plus_net_impact,phasein_year4_plus_net_impact_pct_npr
828573,334003,ST. LAWRENCE P.C.,OGDENSBURG,NY,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,nonstandard_g200000_l04300_fallback,46035150,4603515,-460351.5,0,0,-460351.5,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-460351.5,-0.01,-460351.5,-0.01,-460351.5,-0.01,-460351.5,-0.01,-460351.5,-0.01,-460351.5,-0.01,-184140.6,-0.004,-276210.9,-0.006,-368281.2,-0.008,-460351.5,-0.01
828574,334020,ROCHESTER P.C.,ROCHESTER,NY,Critical access hospital,General acute / academic,Large hospital misclassified as CAH,nonstandard_g200000_l04300_fallback,76634787,7663478.7,-766347.87,0,0,-766347.87,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-766347.87,-0.01,-766347.87,-0.01,-766347.87,-0.01,-766347.87,-0.01,-766347.87,-0.01,-766347.87,-0.01,-306539.148,-0.004,-459808.722,-0.006,-613078.296,-0.008,-766347.87,-0.01
828575,334045,ELMIRA P.C.,ELMIRA,NY,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,nonstandard_g200000_l04300_fallback,39170107,3917010.7,-391701.07,0,0,-391701.07,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-391701.07,-0.01,-391701.07,-0.01,-391701.07,-0.01,-391701.07,-0.01,-391701.07,-0.01,-391701.07,-0.01,-156680.428,-0.004,-235020.642,-0.006,-313360.856,-0.008,-391701.07,-0.01
828576,334054,MANHATTAN P.C.,NEW YORK,NY,Critical access hospital,General acute / academic,Large hospital misclassified as CAH,nonstandard_g200000_l04300_fallback,94015743,9401574.3,-940157.43,0,0,-940157.43,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-940157.43,-0.01,-940157.43,-0.01,-940157.43,-0.01,-940157.43,-0.01,-940157.43,-0.01,-940157.43,-0.01,-376062.972,-0.004,-564094.458,-0.006,-752125.944,-0.008,-940157.43,-0.01
828578,334061,MID-HUDSON P.C.,NEW HAMPTON,NY,Critical access hospital,General acute / academic,Large hospital misclassified as CAH,nonstandard_g200000_l04300_fallback,81570596,8157059.6,-815705.96,0,0,-815705.96,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-815705.96,-0.01,-815705.96,-0.01,-815705.96,-0.01,-815705.96,-0.01,-815705.96,-0.01,-815705.96,-0.01,-326282.384,-0.004,-489423.576,-0.006,-652564.768,-0.008,-815705.96,-0.01
828669,334053,BRONX P.C.,BRONX,NY,Critical access hospital,General acute / academic,Large hospital misclassified as CAH,nonstandard_g200000_l04300_fallback,82676215,8267621.5,-826762.15,0,0,-826762.15,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-826762.15,-0.01,-826762.15,-0.01,-826762.15,-0.01,-826762.15,-0.01,-826762.15,-0.01,-826762.15,-0.01,-330704.86,-0.004,-496057.29,-0.006,-661409.72,-0.008,-826762.15,-0.01
828935,212002,WESTERN MARYLAND HOSPITAL CENTER,HAGERSTOWN,MD,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,nonstandard_g200000_l04300_fallback,30266788,3026678.8,-302667.88,0,0,-302667.88,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-302667.88,-0.01,-302667.88,-0.01,-302667.88,-0.01,-302667.88,-0.01,-302667.88,-0.01,-302667.88,-0.01,-121067.152,-0.004,-181600.728,-0.006,-242134.304,-0.008,-302667.88,-0.01
828994,164003,MENTAL HEALTH INSTITUTE,INDEPENDENCE,IA,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,26533040,2653304,-265330.4,0,0,-265330.4,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-265330.4,-0.01,-265330.4,-0.01,-265330.4,-0.01,-265330.4,-0.01,-265330.4,-0.01,-265330.4,-0.01,-106132.16,-0.004,-159198.24,-0.006,-212264.32,-0.008,-265330.4,-0.01
829151,34021,ARIZONA STATE HOSPITAL,PHOENIX,AZ,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,76858503,7685850.3,-768585.03,0,0,-768585.03,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-768585.03,-0.01,-768585.03,-0.01,-768585.03,-0.01,-768585.03,-0.01,-768585.03,-0.01,-768585.03,-0.01,-307434.012,-0.004,-461151.018,-0.006,-614868.024,-0.008,-768585.03,-0.01
829159,54133,METROPOLITAN STATE HOSPITAL,NORWALK,CA,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,349160828,34916082.8,-3491608.28,0,0,-3491608.28,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-3491608.28,-0.01,-3491608.28,-0.01,-3491608.28,-0.01,-3491608.28,-0.01,-3491608.28,-0.01,-3491608.28,-0.01,-1396643.312,-0.004,-2094964.968,-0.006,-2793286.624,-0.008,-3491608.28,-0.01
829188,244002,ANOKA-METRO REGIONAL TREATMENT CTR.,ST. PAUL,MN,Critical access hospital,General acute / academic,Large hospital misclassified as CAH,nonstandard_g200000_l04300_fallback,72883384,7288338.4,-728833.84,0,0,-728833.84,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-728833.84,-0.01,-728833.84,-0.01,-728833.84,-0.01,-728833.84,-0.01,-728833.84,-0.01,-728833.84,-0.01,-291533.536,-0.004,-437300.304,-0.006,-583067.072,-0.008,-728833.84,-0.01
829327,244017,CBHH- ROCHESTER,ST. PAUL,MN,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,9389045,938904.5,-93890.45,0,0,-93890.45,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-93890.45,-0.01,-93890.45,-0.01,-93890.45,-0.01,-93890.45,-0.01,-93890.45,-0.01,-93890.45,-0.01,-37556.18,-0.004,-56334.27,-0.006,-75112.36,-0.008,-93890.45,-0.01
829432,74011,CONNECTICUT MENTAL HEALTH CENTER,NEW HAVEN,CT,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,48013376,4801337.6,-480133.76,0,0,-480133.76,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-480133.76,-0.01,-480133.76,-0.01,-480133.76,-0.01,-480133.76,-0.01,-480133.76,-0.01,-480133.76,-0.01,-192053.504,-0.004,-288080.256,-0.006,-384107.008,-0.008,-480133.76,-0.01
829674,334021,MOHAWK VALLEY P.C.,UTICA,NY,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,nonstandard_g200000_l04300_fallback,35155318,3515531.8,-351553.18,0,0,-351553.18,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-351553.18,-0.01,-351553.18,-0.01,-351553.18,-0.01,-351553.18,-0.01,-351553.18,-0.01,-351553.18,-0.01,-140621.272,-0.004,-210931.908,-0.006,-281242.544,-0.008,-351553.18,-0.01
824669,394001,NORRISTOWN STATE HOSPITAL,NORRISTOWN,PA,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,136207389,13620738.9,-1362073.89,0,0,-1362073.89,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-1362073.89,-0.01,-1362073.89,-0.01,-1362073.89,-0.01,-1362073.89,-0.01,-1362073.89,-0.01,-1362073.89,-0.01,-544829.556,-0.004,-817244.334,-0.006,-1089659.112,-0.008,-1362073.89,-0.01
825656,394004,DANVILLE STATE,DANVILLE,PA,Critical access hospital,General acute / academic,Large hospital misclassified as CAH,nonstandard_g200000_l04300_fallback,60699995,6069999.5,-606999.95,0,0,-606999.95,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-606999.95,-0.01,-606999.95,-0.01,-606999.95,-0.01,-606999.95,-0.01,-606999.95,-0.01,-606999.95,-0.01,-242799.98,-0.004,-364199.97,-0.006,-485599.96,-0.008,-606999.95,-0.01
825795,214012,THOMAS B. FINAN,CUMBERLAND,MD,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,nonstandard_g200000_l04300_fallback,32985735,3298573.5,-329857.35,0,0,-329857.35,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-329857.35,-0.01,-329857.35,-0.01,-329857.35,-0.01,-329857.35,-0.01,-329857.35,-0.01,-329857.35,-0.01,-131942.94,-0.004,-197914.41,-0.006,-263885.88,-0.008,-329857.35,-0.01
828022,114013,WEST CENTRAL GA REGIONAL HOSPITAL,COLUMBUS,GA,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,nonstandard_g200000_l04300_fallback,63448382,6344838.2,-634483.82,0,0,-634483.82,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-634483.82,-0.01,-634483.82,-0.01,-634483.82,-0.01,-634483.82,-0.01,-634483.82,-0.01,-634483.82,-0.01,-253793.528,-0.004,-380690.292,-0.006,-507587.056,-0.008,-634483.82,-0.01
828381,144016,ALTON MENTAL HEALTH CENTER,ALTON,IL,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,32019135,3201913.5,-320191.35,0,0,-320191.35,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-320191.35,-0.01,-320191.35,-0.01,-320191.35,-0.01,-320191.35,-0.01,-320191.35,-0.01,-320191.35,-0.01,-128076.54,-0.004,-192114.81,-0.006,-256153.08,-0.008,-320191.35,-0.01
828427,54122,NAPA STATE HOSPITAL,NAPA,CA,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,436212843,43621284.3,-4362128.43,0,0,-4362128.43,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-4362128.43,-0.01,-4362128.43,-0.01,-4362128.43,-0.01,-4362128.43,-0.01,-4362128.43,-0.01,-4362128.43,-0.01,-1744851.372,-0.004,-2617277.058,-0.006,-3489702.744,-0.008,-4362128.43,-0.01
828577,334060,KIRBY FORENSIC P.C.,NEW YORK,NY,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,77054757,7705475.7,-770547.57,0,0,-770547.57,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-770547.57,-0.01,-770547.57,-0.01,-770547.57,-0.01,-770547.57,-0.01,-770547.57,-0.01,-770547.57,-0.01,-308219.028,-0.004,-462328.542,-0.006,-616438.056,-0.008,-770547.57,-0.01
829326,244013,FERGUS FALLS CBHH,ST. PAUL,MN,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,9117304,911730.4,-91173.04,0,0,-91173.04,-0.01,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-91173.04,-0.01,-91173.04,-0.01,-91173.04,-0.01,-91173.04,-0.01,-91173.04,-0.01,-91173.04,-0.01,-36469.216,-0.004,-54703.824,-0.006,-72938.432,-0.008,-91173.04,-0.01
827177,14007,BRYCE HOSPITAL,TUSCALOOSA,AL,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,nonstandard_g200000_l04300_fallback,55863394,5448706.9,-544870.69,0,0,-544870.69,-0.00975362667724772,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-544870.69,-0.00975362667724772,-544870.69,-0.00975362667724772,-544870.69,-0.00975362667724772,-544870.69,-0.00975362667724772,-544870.69,-0.00975362667724772,-544870.69,-0.00975362667724772,-217948.276,-0.00390145067089909,-326922.414,-0.00585217600634863,-435896.552,-0.00780290134179817,-544870.69,-0.00975362667724772
827649,403301,UNIVERSITY PEDIATRIC HOSPITAL,SAN JUAN,PR,Critical access hospital,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,39917312,4215756,-421575.6,0,42157.56,-379418.04,-0.00950509994260135,Tier 2 - moderate transition support,class-based transition protection,0.01,42157.56,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,-379418.04,-0.00950509994260135,-379418.04,-0.00950509994260135,-379418.04,-0.00950509994260135,-379418.04,-0.00950509994260135,-379418.04,-0.00950509994260135,-379418.04,-0.00950509994260135,-126472.68,-0.00316836664753378,-210787.8,-0.00528061107922297,-295102.92,-0.00739285551091216,-379418.04,-0.00950509994260135
820803,464001,UTAH STATE HOSPITAL,PROVO,UT,Critical access hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,104729755,10472975.5,-1047297.55,9593.25,52364.8775,-985339.4225,-0.00940839995758608,Tier 1 - monitoring / low support,UC burden safety-net trigger,0.005,52364.8775,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-985339.4225,-0.00940839995758608,-985339.4225,-0.00940839995758607,-985339.4225,-0.00940839995758607,-985339.4225,-0.00940839995758607,-985339.4225,-0.00940839995758607,-985339.4225,-0.00940839995758607,-356960.8925,-0.00340839995758608,-566420.4025,-0.00540839995758608,-775879.9125,-0.00740839995758608,-985339.4225,-0.00940839995758608
829272,434003,SOUTH DAKOTA HUMAN SERVICES CENTER,YANKTON,SD,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,nonstandard_g200000_l04300_fallback,70712835,6639451.5,-663945.15,0,0,-663945.15,-0.00938931595657281,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-663945.15,-0.00938931595657281,-663945.15,-0.00938931595657281,-663945.15,-0.00938931595657281,-663945.15,-0.00938931595657281,-663945.15,-0.00938931595657281,-663945.15,-0.00938931595657281,-265578.06,-0.00375572638262912,-398367.09,-0.00563358957394368,-531156.12,-0.00751145276525825,-663945.15,-0.00938931595657281
829145,454094,MEDICAL CITY GREEN OAKS HOSPITAL,DALLAS,TX,Children's hospital,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,35615679,3569678.43891425,-356967.843891425,0,35696.7843891425,-321271.059502282,-0.00902049514491307,Tier 2 - moderate transition support,class-based transition protection,0.01,35696.7843891425,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,-321271.059502282,-0.00902049514491307,-321271.059502282,-0.00902049514491306,-321271.059502282,-0.00902049514491306,-321271.059502282,-0.00902049514491306,-321271.059502282,-0.00902049514491306,-321271.059502282,-0.00902049514491306,-107090.353167428,-0.00300683171497102,-178483.921945713,-0.00501138619161837,-249877.490723998,-0.00701594066826572,-321271.059502283,-0.00902049514491307
828099,244005,CHILD & ADOLESCENT BEH. HEALTH SRVS.,ST. PAUL,MN,Critical access hospital,Children's / pediatric,Children's / pediatric hospital,nonstandard_g200000_l04300_fallback,9563974,956397.4,-95639.74,0,9563.974,-86075.766,-0.009,Tier 2 - moderate transition support,class-based transition protection,0.01,9563.974,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,-86075.766,-0.009,-86075.766,-0.009,-86075.766,-0.009,-86075.766,-0.009,-86075.766,-0.009,-86075.766,-0.009,-28691.922,-0.003,-47819.87,-0.005,-66947.818,-0.007,-86075.766,-0.009
824468,54123,ST. JOSEPHS BEHAVIORAL HLTH CENTER,STOCKTON,CA,Short-term acute/general hospital,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,standard_g2_l028_split,20448782,1807657.71280744,-180765.771280744,0,0,-180765.771280744,-0.00883992852389661,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-180765.771280744,-0.00883992852389661,-180765.771280744,-0.00883992852389663,-180765.771280744,-0.00883992852389663,-180765.771280744,-0.00883992852389663,-180765.771280744,-0.00883992852389663,-180765.771280744,-0.00883992852389663,-72306.3085122976,-0.00353597140955865,-108459.462768446,-0.00530395711433798,-144612.617024595,-0.00707194281911731,-180765.771280744,-0.00883992852389663
813642,193078,SAGE REHAB HOSPITAL,BATON ROUGE,LA,Children's hospital,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,13578748,1249893.10291536,-124989.310291536,0,12498.9310291536,-112490.379262382,-0.0082842968484563,Tier 2 - moderate transition support,class-based transition protection,0.01,12498.9310291536,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,-112490.379262382,-0.0082842968484563,-112490.379262382,-0.00828429684845628,-112490.379262382,-0.00828429684845628,-112490.379262382,-0.00828429684845628,-112490.379262382,-0.00828429684845628,-112490.379262382,-0.00828429684845628,-37496.7930874608,-0.00276143228281877,-62494.655145768,-0.00460238713803128,-87492.5172040752,-0.0064433419932438,-112490.379262382,-0.00828429684845631
827871,344023,JULIAN F KEITH - ADATC,BLACK MOUNTAIN,NC,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,nonstandard_g200000_l04300_fallback,42032829,3469791.8,-346979.18,0,0,-346979.18,-0.0082549566197412,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-346979.18,-0.0082549566197412,-346979.18,-0.0082549566197412,-346979.18,-0.0082549566197412,-346979.18,-0.0082549566197412,-346979.18,-0.0082549566197412,-346979.18,-0.0082549566197412,-138791.672,-0.00330198264789648,-208187.508,-0.00495297397184472,-277583.344,-0.00660396529579296,-346979.18,-0.0082549566197412
815721,194007,NORTHLAKE BEHAVIORAL HEALTH SYSTEM,MANDEVILLE,LA,Children's hospital,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,22320792,2036338.23195991,-203633.823195991,0,20363.3823195991,-183270.440876392,-0.00821074990871257,Tier 2 - moderate transition support,class-based transition protection,0.01,20363.3823195991,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,-183270.440876392,-0.00821074990871257,-183270.440876392,-0.00821074990871256,-183270.440876392,-0.00821074990871256,-183270.440876392,-0.00821074990871256,-183270.440876392,-0.00821074990871256,-183270.440876392,-0.00821074990871256,-61090.1469587973,-0.00273691663623752,-101816.911597996,-0.00456152772706253,-142543.676237194,-0.00638613881788754,-183270.440876392,-0.00821074990871255
824098,251319,UNIVERSITY HOSPITAL & CLINICS - HOLM,LEXINGTON,MS,Critical access hospital,General acute / academic,Academic / major medical center,standard_g2_l028_split,13718392,11665991.234492,-1166599.1234492,567942.5,349979.73703476,-248676.88641444,-0.0181272620300135,Tier 4 - critical transition support,UC burden safety-net trigger,0.03,349979.73703476,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,137183.92,137183.92,0,137183.92,-248676.88641444,-0.0181272620300135,-248676.88641444,-0.0181272620300134,-248676.88641444,-0.0181272620300134,-248676.88641444,-0.0181272620300134,-111492.96641444,-0.00812726203001343,-111492.96641444,-0.00812726203001343,451282.58765508,0.0328961723542438,217962.76296524,0.0158883608928248,-15357.0617246001,-0.00111945056859434,-248676.88641444,-0.0181272620300134
824386,450021,BAYLOR UNIVERSITY MEDICAL CTR,DALLAS,TX,Short-term acute/general hospital,General acute / academic,Academic / major medical center,standard_g2_l028_split,1510714800,445116755.01371,-44511675.501371,28177864,4451167.5501371,-11882643.9512339,-0.00786557724279522,Tier 2 - moderate transition support,UC burden safety-net trigger,0.01,4451167.5501371,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-11882643.9512339,-0.00786557724279522,-11882643.9512339,-0.0078655772427952,-11882643.9512339,-0.0078655772427952,-11882643.9512339,-0.0078655772427952,-11882643.9512339,-0.0078655772427952,-11882643.9512339,-0.0078655772427952,14824361.3495887,0.00981281268283643,5922026.2493145,0.00392001604095922,-2980308.85095971,-0.00197278060091799,-11882643.9512339,-0.0078655772427952
829877,250134,WHITFIELD MEDICAL SURGICAL CENTER,WHITFIELD,MS,Critical access hospital,Specialty / behavioral / rehab,Rehab / LTCH / specialty hospital,nonstandard_g200000_l04300_fallback,5456119,545611.9,-54561.19,8500.75,5456.119,-40604.321,-0.00744197862986493,Tier 2 - moderate transition support,UC burden safety-net trigger,0.01,5456.119,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-40604.321,-0.00744197862986493,-40604.321,-0.00744197862986493,-40604.321,-0.00744197862986493,-40604.321,-0.00744197862986493,-40604.321,-0.00744197862986493,-40604.321,-0.00744197862986493,-7867.607,-0.00144197862986493,-18779.845,-0.00344197862986493,-29692.083,-0.00544197862986493,-40604.321,-0.00744197862986493
825306,451305,BURLESON ST. JOSEPH HEALTH CENTER,CALDWELL,TX,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,15214483,13171320.0310511,-1317132.00310511,658814.5,395139.600931534,-263177.902173579,-0.0172978537735117,Tier 4 - critical transition support,UC burden safety-net trigger,0.03,395139.600931534,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,152144.83,152144.83,0,152144.83,-263177.902173579,-0.0172978537735117,-263177.902173579,-0.0172978537735117,-263177.902173579,-0.0172978537735117,-263177.902173579,-0.0172978537735117,-111033.072173579,-0.00729785377351166,-111033.072173579,-0.00729785377351166,527101.29968949,0.034644706605508,263674.899068468,0.0173305198125016,248.498447445862,1.63330194950339e-05,-263177.902173576,-0.0172978537735115
829556,524002,WINNEBAGO MENTAL HEALTH INSTITUTE,MADISON,WI,Critical access hospital,Rural / CAH / IHS,Rural primary care / IHS-like hospital,nonstandard_g200000_l04300_fallback,65740777,11673353,-1167335.3,0,116733.53,-1050601.77,-0.0159809758561266,Tier 2 - moderate transition support,class-based transition protection,0.01,116733.53,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,657407.77,0,0,657407.77,657407.77,-1050601.77,-0.0159809758561266,-1050601.77,-0.0159809758561266,-1050601.77,-0.0159809758561266,-393194,-0.00598097585612656,-1050601.77,-0.0159809758561266,-393194,-0.00598097585612656,-350200.59,-0.00532699195204219,-583667.65,-0.00887831992007031,-817134.71,-0.0124296478880984,-1050601.77,-0.0159809758561266
827988,221990,CHESTNUT HILL BENEVOLENT ASSOCIATION,CHESTNUT HILL,MA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,2794542,119015,-11901.5,0,0,-11901.5,-0.00425883740519913,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-11901.5,-0.00425883740519913,-11901.5,-0.00425883740519913,-11901.5,-0.00425883740519913,-11901.5,-0.00425883740519913,-11901.5,-0.00425883740519913,-11901.5,-0.00425883740519913,-4760.6,-0.00170353496207965,-7140.9,-0.00255530244311948,-9521.2,-0.00340706992415931,-11901.5,-0.00425883740519913
824184,440200,SAINT THOMAS STONES RIVER HOSPITAL,WOODBURY,TN,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,11957149,5963254.00768318,-596325.400768318,369013.5,119265.080153664,-108046.820614654,-0.00903616912481849,Tier 3 - high transition support,UC burden safety-net trigger,0.02,119265.080153664,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,59785.745,59785.745,0,59785.745,-108046.820614654,-0.00903616912481849,-108046.820614654,-0.00903616912481847,-108046.820614654,-0.00903616912481847,-108046.820614654,-0.00903616912481847,-48261.075614654,-0.00403616912481847,-48261.075614654,-0.00403616912481847,249748.419846337,0.020886953892298,130483.339692673,0.0109125795532592,11218.2595390096,0.000938205214220347,-108046.820614654,-0.00903616912481846
810701,54074,ADVENTIST HEALTH VALLEJO,VALLEJO,CA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,35769277,937444.306357567,-93744.4306357567,0,0,-93744.4306357567,-0.00262080865195449,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-93744.4306357567,-0.00262080865195449,-93744.4306357567,-0.00262080865195449,-93744.4306357567,-0.00262080865195449,-93744.4306357567,-0.00262080865195449,-93744.4306357567,-0.00262080865195449,-93744.4306357567,-0.00262080865195449,-37497.7722543027,-0.0010483234607818,-56246.658381454,-0.00157248519117269,-74995.5445086054,-0.00209664692156359,-93744.4306357567,-0.00262080865195449
819394,52054,MONROVIA MEMORIAL HOSPITAL,MONROVIA,CA,Children's hospital,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,25342414,710287.916720955,-71028.7916720955,0,7102.87916720955,-63925.9125048859,-0.00252248710422322,Tier 2 - moderate transition support,class-based transition protection,0.01,7102.87916720955,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,-63925.9125048859,-0.00252248710422322,-63925.9125048859,-0.00252248710422322,-63925.9125048859,-0.00252248710422322,-63925.9125048859,-0.00252248710422322,-63925.9125048859,-0.00252248710422322,-63925.9125048859,-0.00252248710422322,-21308.6375016287,-0.000840829034741073,-35514.3958360477,-0.00140138172456845,-49720.1541704669,-0.00196193441439584,-63925.912504886,-0.00252248710422322
