rpt_rec_num,revenue_source_method,revenue_use_for_model_flag,standard_revenue_use_for_model_flag,rural_fallback_use_for_model_flag,children_total_only_fallback_use_for_model_flag,nonstandard_fallback_use_for_model_flag,rural_fallback_available_flag,children_total_only_fallback_available_flag,nonstandard_fallback_candidate_flag,nonstandard_fallback_failed_plausibility_flag,fallback_crosscheck_ratio,fallback_crosscheck_plausible_flag,rural_fallback_net_to_gross_ratio,rural_fallback_net_to_gross_plausible_flag,children_total_only_net_to_gross_ratio,children_total_only_net_to_gross_plausible_flag,nonstandard_fallback_net_to_gross_ratio,nonstandard_fallback_net_to_gross_plausible_flag,gross_inpatient_patient_revenue,gross_outpatient_patient_revenue,gross_total_patient_revenue,gross_revenue_sum_check,gross_total_minus_inpatient_outpatient,net_patient_revenue,net_to_gross_ratio,outpatient_gross_share,inpatient_gross_share,net_outpatient_exposure_base,net_outpatient_exposure_low,net_outpatient_exposure_high,standard_gross_inpatient_patient_revenue,standard_gross_outpatient_patient_revenue,standard_gross_total_patient_revenue,standard_net_patient_revenue,standard_net_to_gross_ratio,standard_outpatient_gross_share,standard_inpatient_gross_share,standard_net_outpatient_exposure_base,fallback_g200000_l04300_c002,fallback_g300000_l00400_c001,fallback_g200000_l02900_c002,fallback_total_revenue,rural_fallback_net_patient_revenue_proxy,rural_fallback_outpatient_share_low,rural_fallback_outpatient_share_base,rural_fallback_outpatient_share_high,rural_fallback_net_outpatient_exposure_low,rural_fallback_net_outpatient_exposure_base,rural_fallback_net_outpatient_exposure_high,children_fallback_g200000_l02800_c003,children_fallback_g200000_l02800_c001,children_fallback_g300000_l00100_c001,children_fallback_g300000_l00300_c001,children_fallback_total_revenue,children_fallback_net_patient_revenue,children_fallback_outpatient_share_low,children_fallback_outpatient_share_base,children_fallback_outpatient_share_high,children_fallback_net_outpatient_exposure_low,children_fallback_net_outpatient_exposure_base,children_fallback_net_outpatient_exposure_high,nonstandard_fallback_net_patient_revenue_proxy,nonstandard_fallback_outpatient_share_low,nonstandard_fallback_outpatient_share_base,nonstandard_fallback_outpatient_share_high,nonstandard_fallback_net_outpatient_exposure_low,nonstandard_fallback_net_outpatient_exposure_base,nonstandard_fallback_net_outpatient_exposure_high,g3_line_00400_c001,g3_line_00500_c001,g3_line_00600_c001,g3_line_00700_c001,g2_revenue_complete_flag,g3_net_patient_revenue_complete_flag,net_to_gross_plausible_flag,gross_sum_check_plausible_flag
799178,rural_g200000_l04300_fallback,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,,FALSE,1,FALSE,,,65305942,,,65305942,1,0.3,0.7,19591782.6,13061188.4,26122376.8,,,,,,,,,65305942,65305942,65305942,65305942,65305942,0.2,0.3,0.4,13061188.4,19591782.6,26122376.8,,,,,,,0.3,0.45,0.6,,,,65305942,0.05,0.1,0.15,,,,65305942,-65305942,,,FALSE,FALSE,TRUE,FALSE
799231,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.961151845577056,FALSE,0.195806568984265,FALSE,0.961151845577056,FALSE,137891180,264330913,402222093,402222093,0,78757728,0.195806568984265,0.657176514170245,0.342823485829755,51757729.1510083,51757729.1510083,51757729.1510083,137891180,264330913,402222093,78757728,0.195806568984265,0.657176514170245,0.342823485829755,51757729.1510083,81940984,81940984,81940984,81940984,78757728,0.2,0.3,0.4,,,,402222093,137891180,402222093,78757728,402222093,78757728,0.3,0.45,0.6,,,,78757728,0.05,0.1,0.15,,,,81940984,-3183256,,2369798,TRUE,TRUE,TRUE,TRUE
799233,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.09352582009095,FALSE,0.509704086633561,FALSE,1.09352582009095,FALSE,3565477,30305923,33871400,33871400,0,17264391,0.509704086633561,0.894734879573918,0.105265120426082,15447052.802302,15447052.802302,15447052.802302,3565477,30305923,33871400,17264391,0.509704086633561,0.894734879573918,0.105265120426082,15447052.802302,15787822,15787822,15787822,15787822,17264391,0.2,0.3,0.4,,,,33871400,3565477,33871400,17264391,33871400,17264391,0.3,0.45,0.6,,,,17264391,0.05,0.1,0.15,,,,15787822,1476569,,-1370433,TRUE,TRUE,TRUE,TRUE
799236,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.937875338228374,FALSE,0.522832820651237,FALSE,0.937875338228374,FALSE,28222371,20593455,48815826,48815826,0,25522516,0.522832820651237,0.421860218036667,0.578139781963333,10766934.1646043,10766934.1646043,10766934.1646043,28222371,20593455,48815826,25522516,0.522832820651237,0.421860218036667,0.578139781963333,10766934.1646043,27213122,27213122,27213122,27213122,25522516,0.2,0.3,0.4,,,,48815826,28222371,48815826,25522516,48815826,25522516,0.3,0.45,0.6,,,,25522516,0.05,0.1,0.15,,,,27213122,-1690606,,,TRUE,TRUE,TRUE,TRUE
799253,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.00180060699669,FALSE,0.7225583537713,FALSE,1.00180060699669,FALSE,17726592,45681949,63408541,63408541,0,45816371,0.7225583537713,0.720438418540493,0.279561581459507,33007873.8665045,33007873.8665045,33007873.8665045,17726592,45681949,63408541,45816371,0.7225583537713,0.720438418540493,0.279561581459507,33007873.8665045,45734022,45734022,45734022,45734022,45816371,0.2,0.3,0.4,,,,63408541,17726592,63408541,45816371,63408541,45816371,0.3,0.45,0.6,,,,45816371,0.05,0.1,0.15,,,,45734022,82349,1187404,309606,TRUE,TRUE,TRUE,TRUE
799278,rural_g200000_l04300_fallback,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,,FALSE,1,FALSE,,,38919257,,,38919257,1,0.3,0.7,11675777.1,7783851.4,15567702.8,,,,,,,,,38919257,38919257,38919257,38919257,38919257,0.2,0.3,0.4,7783851.4,11675777.1,15567702.8,,,,,,,0.3,0.45,0.6,,,,38919257,0.05,0.1,0.15,,,,38919257,-38919257,,,FALSE,FALSE,TRUE,FALSE
799303,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.992065911522303,FALSE,0.294161790712616,FALSE,0.992065911522303,FALSE,2622965,326075272,328698237,328698237,0,96690462,0.294161790712616,0.992020142779166,0.00797985722083444,95918885.9186235,95918885.9186235,95918885.9186235,2622965,326075272,328698237,96690462,0.294161790712616,0.992020142779166,0.00797985722083444,95918885.9186235,97463748,97463748,97463748,97463748,96690462,0.2,0.3,0.4,,,,328698237,2622965,328698237,96690462,328698237,96690462,0.3,0.45,0.6,,,,96690462,0.05,0.1,0.15,,,,97463748,-773286,160458,851132,TRUE,TRUE,TRUE,TRUE
799308,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.867137804991487,FALSE,0.230021757924496,FALSE,0.867137804991487,FALSE,247250422,421366201,668616623,668616623,0,153796371,0.230021757924496,0.630205990256991,0.369794009743009,96923394.2839865,96923394.2839865,96923394.2839865,247250422,421366201,668616623,153796371,0.230021757924496,0.630205990256991,0.369794009743009,96923394.2839865,177360934,177360934,177360934,177360934,153796371,0.2,0.3,0.4,,,,668616623,247250422,668616623,153796371,668616623,153796371,0.3,0.45,0.6,,,,153796371,0.05,0.1,0.15,,,,177360934,-23564563,,,TRUE,TRUE,TRUE,TRUE
799312,rural_g200000_l04300_fallback,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,,FALSE,1,FALSE,,,88386903,,,88386903,1,0.3,0.7,26516070.9,17677380.6,35354761.2,,,,,,,,,88386903,88386903,88386903,88386903,88386903,0.2,0.3,0.4,17677380.6,26516070.9,35354761.2,,,,,,,0.3,0.45,0.6,,,,88386903,0.05,0.1,0.15,,,,88386903,-88386903,,,FALSE,FALSE,TRUE,FALSE
799348,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.03828790513985,FALSE,0.29716283352722,FALSE,1.03828790513985,FALSE,47392352,249289393,296681745,296681745,0,88162788,0.29716283352722,0.840258617866765,0.159741382133235,74079542.3921606,74079542.3921606,74079542.3921606,47392352,249289393,296681745,88162788,0.29716283352722,0.840258617866765,0.159741382133235,74079542.3921606,84911697,84911697,84911697,84911697,88162788,0.2,0.3,0.4,,,,296681745,47392352,296681745,88162788,296681745,88162788,0.3,0.45,0.6,,,,88162788,0.05,0.1,0.15,,,,84911697,3251091,420786,17679,TRUE,TRUE,TRUE,TRUE
799361,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.01118129632553,FALSE,0.290693391071029,FALSE,1.01118129632553,FALSE,66286023,248141490,314427513,314427513,0,91402000,0.290693391071029,0.789185041831883,0.210814958168117,72133091.1935178,72133091.1935178,72133091.1935178,66286023,248141490,314427513,91402000,0.290693391071029,0.789185041831883,0.210814958168117,72133091.1935178,90391308,90391308,90391308,90391308,91402000,0.2,0.3,0.4,,,,314427513,66286023,314427513,91402000,314427513,91402000,0.3,0.45,0.6,,,,91402000,0.05,0.1,0.15,,,,90391308,1010692,25190,11330,TRUE,TRUE,TRUE,TRUE
799389,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.910121624077329,FALSE,0.448203619581411,FALSE,0.910121624077329,FALSE,8724145,35670878,44395023,44395023,0,19898010,0.448203619581411,0.803488219839418,0.196511780160582,15987816.6332469,15987816.6332469,15987816.6332469,8724145,35670878,44395023,19898010,0.448203619581411,0.803488219839418,0.196511780160582,15987816.6332469,21863023,21863023,21863023,21863023,19898010,0.2,0.3,0.4,,,,44395023,8724145,44395023,19898010,44395023,19898010,0.3,0.45,0.6,,,,19898010,0.05,0.1,0.15,,,,21863023,-1965013,,-51,TRUE,TRUE,TRUE,TRUE
799490,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.93493405323003,FALSE,0.685257100985364,FALSE,0.93493405323003,FALSE,51126728,732272,51859000,51859000,0,35536748,0.685257100985364,0.014120441967643,0.985879558032357,501794.587852755,501794.587852755,501794.587852755,51126728,732272,51859000,35536748,0.685257100985364,0.014120441967643,0.985879558032357,501794.587852755,38009898,38009898,38009898,38009898,35536748,0.2,0.3,0.4,,,,51859000,51126728,51859000,35536748,51859000,35536748,0.3,0.45,0.6,,,,35536748,0.05,0.1,0.15,,,,38009898,-2473150,279347,70033,TRUE,TRUE,TRUE,TRUE
799491,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.916759277765321,FALSE,0.697093250339843,FALSE,0.916759277765321,FALSE,38590652,297217,38887869,38887869,0,27108471,0.697093250339843,0.00764292329826559,0.992357076701735,207187.964586257,207187.964586257,207187.964586257,38590652,297217,38887869,27108471,0.697093250339843,0.00764292329826559,0.992357076701735,207187.964586257,29569890,29569890,29569890,29569890,27108471,0.2,0.3,0.4,,,,38887869,38590652,38887869,27108471,38887869,27108471,0.3,0.45,0.6,,,,27108471,0.05,0.1,0.15,,,,29569890,-2461419,50971,30330,TRUE,TRUE,TRUE,TRUE
799668,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.977634858860923,FALSE,0.165409511473829,FALSE,0.977634858860923,FALSE,54492914,282684232,337177146,337177146,0,55772307,0.165409511473829,0.838384912362951,0.161615087637049,46758660.7164746,46758660.7164746,46758660.7164746,54492914,282684232,337177146,55772307,0.165409511473829,0.838384912362951,0.161615087637049,46758660.7164746,57048198,57048198,57048198,57048198,55772307,0.2,0.3,0.4,,,,337177146,54492914,337177146,55772307,337177146,55772307,0.3,0.45,0.6,,,,55772307,0.05,0.1,0.15,,,,57048198,-1275891,,224490,TRUE,TRUE,TRUE,TRUE
799804,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.905636423042388,FALSE,0.371285103484392,FALSE,0.905636423042388,FALSE,320857647,470183769,791041416,791041416,0,293701894,0.371285103484392,0.594385779922299,0.405614220077701,174572229.329846,174572229.329846,174572229.329846,320857647,470183769,791041416,293701894,0.371285103484392,0.594385779922299,0.405614220077701,174572229.329846,324304419,324304419,294853146,324304419,293701894,0.2,0.3,0.4,,,,791041416,320857647,791041416,293701894,791041416,293701894,0.3,0.45,0.6,,,,293701894,0.05,0.1,0.15,,,,324304419,-30602525,,18325306,TRUE,TRUE,TRUE,TRUE
799966,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.866492616114213,FALSE,0.173922189582267,FALSE,0.866492616114213,FALSE,126424198,385017138,511441336,511441336,0,88950997,0.173922189582267,0.752808017066497,0.247191982933503,66963023.6676579,66963023.6676579,66963023.6676579,126424198,385017138,511441336,88950997,0.173922189582267,0.752808017066497,0.247191982933503,66963023.6676579,102656382,102656382,102656382,102656382,88950997,0.2,0.3,0.4,,,,511441336,126424198,511441336,88950997,511441336,88950997,0.3,0.45,0.6,,,,88950997,0.05,0.1,0.15,,,,102656382,-13705385,81926,646907,TRUE,TRUE,TRUE,TRUE
799967,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.39706134221446,FALSE,0.302978048199842,FALSE,1.39706134221446,FALSE,163096562,676305030,839401592,839401592,0,254320256,0.302978048199842,0.805699008014271,0.194300991985729,204905577.977136,204905577.977136,204905577.977136,163096562,676305030,839401592,254320256,0.302978048199842,0.805699008014271,0.194300991985729,204905577.977136,182039434,182039434,182039434,182039434,254320256,0.2,0.3,0.4,,,,839401592,163096562,839401592,254320256,839401592,254320256,0.3,0.45,0.6,,,,254320256,0.05,0.1,0.15,,,,182039434,72280822,2728434,3029736,TRUE,TRUE,TRUE,TRUE
799971,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.905539884804272,FALSE,0.213807895970271,FALSE,0.905539884804272,FALSE,593950534,737500401,1331450935,1331450935,0,284674723,0.213807895970271,0.553907306392781,0.446092693607219,157683409.015041,157683409.015041,157683409.015041,593950534,737500401,1331450935,284674723,0.213807895970271,0.553907306392781,0.446092693607219,157683409.015041,314370165,314370165,314370165,314370165,284674723,0.2,0.3,0.4,,,,1331450935,593950534,1331450935,284674723,1331450935,284674723,0.3,0.45,0.6,,,,284674723,0.05,0.1,0.15,,,,314370165,-29695442,618975,1709207,TRUE,TRUE,TRUE,TRUE
799983,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.22968165908664,FALSE,0.261284798209476,FALSE,1.22968165908664,FALSE,531658785,627663939,1159322724,1159322724,0,302913404,0.261284798209476,0.541405706975515,0.458594293024485,163999045.64498,163999045.64498,163999045.64498,531658785,627663939,1159322724,302913404,0.261284798209476,0.541405706975515,0.458594293024485,163999045.64498,246334815,246334815,246334815,246334815,302913404,0.2,0.3,0.4,,,,1159322724,531658785,1159322724,302913404,1159322724,302913404,0.3,0.45,0.6,,,,302913404,0.05,0.1,0.15,,,,246334815,56578589,75416,1525997,TRUE,TRUE,TRUE,TRUE
800076,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.884896738656996,FALSE,0.28671250789267,FALSE,0.884896738656996,FALSE,1388370552,1433019376,2821389928,2821389928,0,808927782,0.28671250789267,0.507912558196387,0.492087441803613,410864579.151749,410864579.151749,410864579.151749,1388370552,1433019376,2821389928,808927782,0.28671250789267,0.507912558196387,0.492087441803613,410864579.151749,914149354,914149354,914149354,914149354,808927782,0.2,0.3,0.4,,,,2821389928,1388370552,2821389928,808927782,2821389928,808927782,0.3,0.45,0.6,,,,808927782,0.05,0.1,0.15,,,,914149354,-105221572,3086727,5925046,TRUE,TRUE,TRUE,TRUE
800078,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.929494573343794,FALSE,0.332180613613668,FALSE,0.929494573343794,FALSE,40236450,174404336,214640786,214640786,0,71299508,0.332180613613668,0.8125405206073,0.1874594793927,57933739.3493643,57933739.3493643,57933739.3493643,40236450,174404336,214640786,71299508,0.332180613613668,0.8125405206073,0.1874594793927,57933739.3493643,76707826,76707826,76707826,76707826,71299508,0.2,0.3,0.4,,,,214640786,40236450,214640786,71299508,214640786,71299508,0.3,0.45,0.6,,,,71299508,0.05,0.1,0.15,,,,76707826,-5408318,52212,19961,TRUE,TRUE,TRUE,TRUE
800324,rural_g200000_l04300_fallback,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,,FALSE,1,FALSE,,,138342216,,,138342216,1,0.3,0.7,41502664.8,27668443.2,55336886.4,,,,,,,,,138342216,138342216,138342216,138342216,138342216,0.2,0.3,0.4,27668443.2,41502664.8,55336886.4,,,,,,,0.3,0.45,0.6,,,,138342216,0.05,0.1,0.15,,,,138342216,-138342216,,,FALSE,FALSE,TRUE,FALSE
800386,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.850002582163057,FALSE,0.215650281705409,FALSE,0.850002582163057,FALSE,223805130,234668317,458473447,458473447,0,98869928,0.215650281705409,0.511847127757434,0.488152872242566,50606288.6683843,50606288.6683843,50606288.6683843,223805130,234668317,458473447,98869928,0.215650281705409,0.511847127757434,0.488152872242566,50606288.6683843,116317209,116317209,116317209,116317209,98869928,0.2,0.3,0.4,,,,458473447,223805130,458473447,98869928,458473447,98869928,0.3,0.45,0.6,,,,98869928,0.05,0.1,0.15,,,,116317209,-17447281,175834,100026,TRUE,TRUE,TRUE,TRUE
800419,rural_g200000_l04300_fallback,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,,FALSE,1,FALSE,,,77689833,,,77689833,1,0.3,0.7,23306949.9,15537966.6,31075933.2,,,,,,,,,77689833,77689833,77689833,77689833,77689833,0.2,0.3,0.4,15537966.6,23306949.9,31075933.2,,,,,,,0.3,0.45,0.6,,,,77689833,0.05,0.1,0.15,,,,77689833,-77689833,,,FALSE,FALSE,TRUE,FALSE
800421,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.953037454332173,FALSE,0.568266751621626,FALSE,0.953037454332173,FALSE,20250983,25021634,45272617,45272617,0,25726923,0.568266751621626,0.552688040985128,0.447311959014872,14218962.6734452,14218962.6734452,14218962.6734452,20250983,25021634,45272617,25726923,0.568266751621626,0.552688040985128,0.447311959014872,14218962.6734452,26994661,26994661,26994661,26994661,25726923,0.2,0.3,0.4,,,,45272617,20250983,45272617,25726923,45272617,25726923,0.3,0.45,0.6,,,,25726923,0.05,0.1,0.15,,,,26994661,-1267738,,,TRUE,TRUE,TRUE,TRUE
800422,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.981895026228789,FALSE,0.383635807087403,FALSE,0.981895026228789,FALSE,8541420,40886560,49427980,49427980,0,18962343,0.383635807087403,0.827194637531212,0.172805362468788,15685548.4446275,15685548.4446275,15685548.4446275,8541420,40886560,49427980,18962343,0.383635807087403,0.827194637531212,0.172805362468788,15685548.4446275,19311986,19311986,19311986,19311986,18962343,0.2,0.3,0.4,,,,49427980,8541420,49427980,18962343,49427980,18962343,0.3,0.45,0.6,,,,18962343,0.05,0.1,0.15,,,,19311986,-349643,,,TRUE,TRUE,TRUE,TRUE
800707,rural_g200000_l04300_fallback,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,,FALSE,1,FALSE,,,91639545,,,91639545,1,0.3,0.7,27491863.5,18327909,36655818,,,,,,,,,91639545,91639545,91639545,91639545,91639545,0.2,0.3,0.4,18327909,27491863.5,36655818,,,,,,,0.3,0.45,0.6,,,,91639545,0.05,0.1,0.15,,,,91639545,-91639545,,,FALSE,FALSE,TRUE,FALSE
800936,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.00715543411162,FALSE,0.202191661226681,FALSE,1.00715543411162,FALSE,684686617,1257741961,1942428578,1942428578,0,392742861,0.202191661226681,0.647510016710638,0.352489983289362,254304936.489094,254304936.489094,254304936.489094,684686617,1257741961,1942428578,392742861,0.202191661226681,0.647510016710638,0.352489983289362,254304936.489094,389952581,389952581,389952581,389952581,392742861,0.2,0.3,0.4,,,,1942428578,684686617,1942428578,392742861,1942428578,392742861,0.3,0.45,0.6,,,,392742861,0.05,0.1,0.15,,,,389952581,2790280,2046186,,TRUE,TRUE,TRUE,TRUE
800937,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.995419922756632,FALSE,0.212770999234911,FALSE,0.995419922756632,FALSE,1891579315,2525753359,4417332674,4417332674,0,939880287,0.212770999234911,0.571782463627054,0.428217536372947,537407066.015362,537407066.015362,537407066.015362,1891579315,2525753359,4417332674,939880287,0.212770999234911,0.571782463627054,0.428217536372947,537407066.015362,944204818,944204818,681628837,944204818,939880287,0.2,0.3,0.4,,,,4417332674,1891579315,4417332674,939880287,4417332674,939880287,0.3,0.45,0.6,,,,939880287,0.05,0.1,0.15,,,,944204818,-4324531,211294,,TRUE,TRUE,TRUE,TRUE
800940,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.910372011697818,FALSE,0.263381878100407,FALSE,0.910372011697818,FALSE,1680618774,980795994,2661414768,2661414768,0,700968420,0.263381878100407,0.36852429233984,0.63147570766016,258323890.933076,258323890.933076,258323890.933076,1680618774,980795994,2661414768,700968420,0.263381878100407,0.36852429233984,0.63147570766016,258323890.933076,769980196,769980196,769980196,769980196,700968420,0.2,0.3,0.4,,,,2661414768,1680618774,2661414768,700968420,2661414768,700968420,0.3,0.45,0.6,,,,700968420,0.05,0.1,0.15,,,,769980196,-69011776,,,TRUE,TRUE,TRUE,TRUE
807678,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.928290961254061,FALSE,0.232676700274684,FALSE,0.928290961254061,FALSE,6904364034,5678835859,12583199893,12583199893,0,2927817430,0.232676700274684,0.451302999816376,0.548697000183624,1321332789.07367,1321332789.07367,1321332789.07367,6904364034,5678835859,12583199893,2927817430,0.232676700274684,0.451302999816376,0.548697000183624,1321332789.07367,3153986791,3153986791,3153986791,3153986791,2927817430,0.2,0.3,0.4,,,,12583199893,6904364034,12583199893,2927817430,12583199893,2927817430,0.3,0.45,0.6,,,,2927817430,0.05,0.1,0.15,,,,3153986791,-226169361,,282442778,TRUE,TRUE,TRUE,TRUE
808025,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.00668336324348,FALSE,0.366502774509091,FALSE,1.00668336324348,FALSE,15937062,147927602,163864664,163864664,0,60056854,0.366502774509091,0.902742533924214,0.0972574660757856,54215876.5594766,54215876.5594766,54215876.5594766,15937062,147927602,163864664,60056854,0.366502774509091,0.902742533924214,0.0972574660757856,54215876.5594766,59658137,59658137,59658137,59658137,60056854,0.2,0.3,0.4,,,,163864664,15937062,163864664,60056854,163864664,60056854,0.3,0.45,0.6,,,,60056854,0.05,0.1,0.15,,,,59658137,398717,70226,50072,TRUE,TRUE,TRUE,TRUE
808136,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.03793368616872,FALSE,0.370199654818415,FALSE,1.03793368616872,FALSE,1385493596,1998688090,3384181686,3384181686,0,1252822892,0.370199654818415,0.590597159209377,0.409402840790623,739913641.007676,739913641.007676,739913641.007676,1385493596,1998688090,3384181686,1252822892,0.370199654818415,0.590597159209377,0.409402840790623,739913641.007676,1207035583,1207035583,1042903334,1207035583,1252822892,0.2,0.3,0.4,,,,3384181686,1385493596,3384181686,1252822892,3384181686,1252822892,0.3,0.45,0.6,,,,1252822892,0.05,0.1,0.15,,,,1207035583,45787309,,401159,TRUE,TRUE,TRUE,TRUE
